run_id,check_name,severity,status,failed_rows,detail
run_0086,order_amount_nonnegative,critical,passed,0,Rule passed
run_0086,order_status_accepted,warning,passed,0,Rule passed
run_0086,orders_customer_fk,critical,passed,0,Rule passed
run_0086,source_freshness,warning,passed,0,Rule passed
run_0087,customer_id_unique,critical,passed,0,Rule passed
run_0087,order_id_unique,critical,passed,0,Rule passed
run_0087,order_amount_nonnegative,critical,passed,0,Rule passed
run_0087,order_status_accepted,warning,passed,0,Rule passed
run_0087,orders_customer_fk,critical,passed,0,Rule passed
run_0087,source_freshness,warning,passed,0,Rule passed
run_0088,customer_id_unique,critical,passed,0,Rule passed
run_0088,order_id_unique,critical,passed,0,Rule passed
run_0088,order_amount_nonnegative,critical,passed,0,Rule passed
run_0088,order_status_accepted,warning,passed,0,Rule passed
run_0088,orders_customer_fk,critical,passed,0,Rule passed
run_0088,source_freshness,warning,passed,0,Rule passed
run_0089,customer_id_unique,critical,passed,0,Rule passed
run_0089,order_id_unique,critical,passed,0,Rule passed
run_0089,order_amount_nonnegative,critical,passed,0,Rule passed
run_0089,order_status_accepted,warning,passed,0,Rule passed
run_0089,orders_customer_fk,critical,passed,0,Rule passed
run_0089,source_freshness,warning,passed,0,Rule passed
run_0090,customer_id_unique,critical,passed,0,Rule passed
run_0090,order_id_unique,critical,passed,0,Rule passed
run_0090,order_amount_nonnegative,critical,passed,0,Rule passed
run_0090,order_status_accepted,warning,passed,0,Rule passed
run_0090,orders_customer_fk,critical,passed,0,Rule passed
run_0090,source_freshness,warning,passed,0,Rule passed
run_0091,customer_id_unique,critical,passed,0,Rule passed
run_0091,order_id_unique,critical,passed,0,Rule passed
run_0091,order_amount_nonnegative,critical,passed,0,Rule passed
run_0091,order_status_accepted,warning,passed,0,Rule passed
run_0091,orders_customer_fk,critical,passed,0,Rule passed
run_0091,source_freshness,warning,passed,0,Rule passed
run_0092,customer_id_unique,critical,passed,0,Rule passed
run_0092,order_id_unique,critical,passed,0,Rule passed
run_0092,order_amount_nonnegative,critical,passed,0,Rule passed
run_0092,order_status_accepted,warning,passed,0,Rule passed
run_0092,orders_customer_fk,critical,passed,0,Rule passed
run_0092,source_freshness,warning,passed,0,Rule passed
run_0093,customer_id_unique,critical,passed,0,Rule passed
run_0093,order_id_unique,critical,passed,0,Rule passed
run_0093,order_amount_nonnegative,critical,passed,0,Rule passed
run_0093,order_status_accepted,warning,passed,0,Rule passed
run_0093,orders_customer_fk,critical,passed,0,Rule passed
run_0093,source_freshness,warning,passed,0,Rule passed
run_0094,customer_id_unique,critical,passed,0,Rule passed
run_0094,order_id_unique,critical,passed,0,Rule passed
run_0094,order_amount_nonnegative,critical,passed,0,Rule passed
run_0094,order_status_accepted,warning,passed,0,Rule passed
run_0094,orders_customer_fk,critical,passed,0,Rule passed
run_0094,source_freshness,warning,passed,0,Rule passed
run_0095,customer_id_unique,critical,passed,0,Rule passed
run_0095,order_id_unique,critical,passed,0,Rule passed
run_0095,order_amount_nonnegative,critical,passed,0,Rule passed
run_0095,order_status_accepted,warning,passed,0,Rule passed
run_0095,orders_customer_fk,critical,passed,0,Rule passed
run_0095,source_freshness,warning,passed,0,Rule passed
run_0096,customer_id_unique,critical,passed,0,Rule passed
run_0096,order_id_unique,critical,passed,0,Rule passed
run_0096,order_amount_nonnegative,critical,passed,0,Rule passed
run_0096,order_status_accepted,warning,passed,0,Rule passed
run_0096,orders_customer_fk,critical,passed,0,Rule passed
run_0096,source_freshness,warning,passed,0,Rule passed
run_0097,customer_id_unique,critical,passed,0,Rule passed
run_0097,order_id_unique,critical,passed,0,Rule passed
run_0097,order_amount_nonnegative,critical,passed,0,Rule passed
run_0097,order_status_accepted,warning,passed,0,Rule passed
run_0097,orders_customer_fk,critical,passed,0,Rule passed
run_0097,source_freshness,warning,passed,0,Rule passed
run_0098,customer_id_unique,critical,passed,0,Rule passed
run_0098,order_id_unique,critical,passed,0,Rule passed
run_0098,order_amount_nonnegative,critical,passed,0,Rule passed
run_0098,order_status_accepted,warning,passed,0,Rule passed
run_0098,orders_customer_fk,critical,passed,0,Rule passed
run_0098,source_freshness,warning,passed,0,Rule passed
run_0099,customer_id_unique,critical,passed,0,Rule passed
run_0099,order_id_unique,critical,passed,0,Rule passed
run_0099,order_amount_nonnegative,critical,passed,0,Rule passed
run_0099,order_status_accepted,warning,passed,0,Rule passed
run_0099,orders_customer_fk,critical,passed,0,Rule passed
run_0099,source_freshness,warning,passed,0,Rule passed
run_0100,customer_id_unique,critical,passed,0,Rule passed
run_0100,order_id_unique,critical,passed,0,Rule passed
run_0100,order_amount_nonnegative,critical,passed,0,Rule passed
run_0100,order_status_accepted,warning,passed,0,Rule passed
run_0100,orders_customer_fk,critical,passed,0,Rule passed
run_0100,source_freshness,warning,passed,0,Rule passed
run_0101,customer_id_unique,critical,passed,0,Rule passed
run_0101,order_id_unique,critical,passed,0,Rule passed
run_0101,order_amount_nonnegative,critical,passed,0,Rule passed
run_0101,order_status_accepted,warning,passed,0,Rule passed
run_0101,orders_customer_fk,critical,passed,0,Rule passed
run_0101,source_freshness,warning,passed,0,Rule passed
run_0102,customer_id_unique,critical,passed,0,Rule passed
run_0102,order_id_unique,critical,passed,0,Rule passed
run_0102,order_amount_nonnegative,critical,passed,0,Rule passed
run_0102,order_status_accepted,warning,passed,0,Rule passed
run_0102,orders_customer_fk,critical,passed,0,Rule passed
run_0102,source_freshness,warning,passed,0,Rule passed
run_0103,customer_id_unique,critical,passed,0,Rule passed
run_0103,order_id_unique,critical,passed,0,Rule passed
run_0103,order_amount_nonnegative,critical,passed,0,Rule passed
run_0103,order_status_accepted,warning,passed,0,Rule passed
run_0103,orders_customer_fk,critical,passed,0,Rule passed
run_0103,source_freshness,warning,passed,0,Rule passed
run_0104,customer_id_unique,critical,passed,0,Rule passed
run_0104,order_id_unique,critical,passed,0,Rule passed
run_0104,order_amount_nonnegative,critical,passed,0,Rule passed
run_0104,order_status_accepted,warning,passed,0,Rule passed
run_0104,orders_customer_fk,critical,passed,0,Rule passed
run_0104,source_freshness,warning,passed,0,Rule passed
run_0105,customer_id_unique,critical,passed,0,Rule passed
run_0105,order_id_unique,critical,passed,0,Rule passed
run_0105,order_amount_nonnegative,critical,passed,0,Rule passed
run_0105,order_status_accepted,warning,passed,0,Rule passed
run_0105,orders_customer_fk,critical,passed,0,Rule passed
run_0105,source_freshness,warning,passed,0,Rule passed
run_0106,customer_id_unique,critical,passed,0,Rule passed
run_0106,order_id_unique,critical,passed,0,Rule passed
run_0106,order_amount_nonnegative,critical,passed,0,Rule passed
run_0106,order_status_accepted,warning,passed,0,Rule passed
run_0106,orders_customer_fk,critical,passed,0,Rule passed
run_0106,source_freshness,warning,passed,0,Rule passed
run_0107,customer_id_unique,critical,passed,0,Rule passed
run_0107,order_id_unique,critical,passed,0,Rule passed
run_0107,order_amount_nonnegative,critical,passed,0,Rule passed
run_0107,order_status_accepted,warning,passed,0,Rule passed
run_0107,orders_customer_fk,critical,passed,0,Rule passed
run_0107,source_freshness,warning,passed,0,Rule passed
run_0108,customer_id_unique,critical,passed,0,Rule passed
run_0108,order_id_unique,critical,passed,0,Rule passed
run_0108,order_amount_nonnegative,critical,passed,0,Rule passed
run_0108,order_status_accepted,warning,passed,0,Rule passed
run_0108,orders_customer_fk,critical,passed,0,Rule passed
run_0108,source_freshness,warning,passed,0,Rule passed
run_0109,customer_id_unique,critical,passed,0,Rule passed
run_0109,order_id_unique,critical,passed,0,Rule passed
run_0109,order_amount_nonnegative,critical,passed,0,Rule passed
run_0109,order_status_accepted,warning,passed,0,Rule passed
run_0109,orders_customer_fk,critical,passed,0,Rule passed
run_0109,source_freshness,warning,passed,0,Rule passed
run_0110,customer_id_unique,critical,passed,0,Rule passed
run_0110,order_id_unique,critical,passed,0,Rule passed
run_0110,order_amount_nonnegative,critical,passed,0,Rule passed
run_0110,order_status_accepted,warning,passed,0,Rule passed
run_0110,orders_customer_fk,critical,passed,0,Rule passed
run_0110,source_freshness,warning,passed,0,Rule passed
run_0111,customer_id_unique,critical,passed,0,Rule passed
run_0111,order_id_unique,critical,passed,0,Rule passed
run_0111,order_amount_nonnegative,critical,passed,0,Rule passed
run_0111,order_status_accepted,warning,passed,0,Rule passed
run_0111,orders_customer_fk,critical,passed,0,Rule passed
run_0111,source_freshness,warning,passed,0,Rule passed
run_0112,customer_id_unique,critical,passed,0,Rule passed
run_0112,order_id_unique,critical,passed,0,Rule passed
run_0112,order_amount_nonnegative,critical,passed,0,Rule passed
run_0112,order_status_accepted,warning,passed,0,Rule passed
run_0112,orders_customer_fk,critical,passed,0,Rule passed
run_0112,source_freshness,warning,passed,0,Rule passed
run_0113,customer_id_unique,critical,passed,0,Rule passed
run_0113,order_id_unique,critical,passed,0,Rule passed
run_0113,order_amount_nonnegative,critical,passed,0,Rule passed
run_0113,order_status_accepted,warning,passed,0,Rule passed
run_0113,orders_customer_fk,critical,passed,0,Rule passed
run_0113,source_freshness,warning,passed,0,Rule passed
run_0114,customer_id_unique,critical,passed,0,Rule passed
run_0114,order_id_unique,critical,passed,0,Rule passed
run_0114,order_amount_nonnegative,critical,passed,0,Rule passed
run_0114,order_status_accepted,warning,passed,0,Rule passed
run_0114,orders_customer_fk,critical,passed,0,Rule passed
run_0114,source_freshness,warning,passed,0,Rule passed
run_0115,customer_id_unique,critical,passed,0,Rule passed
run_0115,order_id_unique,critical,passed,0,Rule passed
run_0115,order_amount_nonnegative,critical,passed,0,Rule passed
run_0115,order_status_accepted,warning,passed,0,Rule passed
run_0115,orders_customer_fk,critical,passed,0,Rule passed
run_0115,source_freshness,warning,passed,0,Rule passed
run_0116,customer_id_unique,critical,passed,0,Rule passed
run_0116,order_id_unique,critical,passed,0,Rule passed
run_0116,order_amount_nonnegative,critical,passed,0,Rule passed
run_0116,order_status_accepted,warning,passed,0,Rule passed
run_0116,orders_customer_fk,critical,passed,0,Rule passed
run_0116,source_freshness,warning,passed,0,Rule passed
run_0117,customer_id_unique,critical,passed,0,Rule passed
run_0117,order_id_unique,critical,passed,0,Rule passed
run_0117,order_amount_nonnegative,critical,passed,0,Rule passed
run_0117,order_status_accepted,warning,passed,0,Rule passed
run_0117,orders_customer_fk,critical,passed,0,Rule passed
run_0117,source_freshness,warning,passed,0,Rule passed
run_0118,customer_id_unique,critical,passed,0,Rule passed
run_0118,order_id_unique,critical,passed,0,Rule passed
run_0118,order_amount_nonnegative,critical,passed,0,Rule passed
run_0118,order_status_accepted,warning,passed,0,Rule passed
run_0118,orders_customer_fk,critical,passed,0,Rule passed
run_0118,source_freshness,warning,passed,0,Rule passed
run_0119,customer_id_unique,critical,passed,0,Rule passed
run_0119,order_id_unique,critical,passed,0,Rule passed
run_0119,order_amount_nonnegative,critical,passed,0,Rule passed
run_0119,order_status_accepted,warning,passed,0,Rule passed
run_0119,orders_customer_fk,critical,passed,0,Rule passed
run_0119,source_freshness,warning,passed,0,Rule passed
run_0120,customer_id_unique,critical,passed,0,Rule passed
run_0120,order_id_unique,critical,passed,0,Rule passed
run_0120,order_amount_nonnegative,critical,passed,0,Rule passed
run_0120,order_status_accepted,warning,passed,0,Rule passed
run_0120,orders_customer_fk,critical,passed,0,Rule passed
run_0120,source_freshness,warning,passed,0,Rule passed
run_0121,customer_id_unique,critical,passed,0,Rule passed
run_0121,order_id_unique,critical,passed,0,Rule passed
run_0121,order_amount_nonnegative,critical,passed,0,Rule passed
run_0121,order_status_accepted,warning,passed,0,Rule passed
run_0121,orders_customer_fk,critical,passed,0,Rule passed
run_0121,source_freshness,warning,passed,0,Rule passed
run_0122,customer_id_unique,critical,passed,0,Rule passed
run_0122,order_id_unique,critical,passed,0,Rule passed
run_0122,order_amount_nonnegative,critical,passed,0,Rule passed
run_0122,order_status_accepted,warning,passed,0,Rule passed
run_0122,orders_customer_fk,critical,passed,0,Rule passed
run_0122,source_freshness,warning,passed,0,Rule passed
run_0123,customer_id_unique,critical,passed,0,Rule passed
run_0123,order_id_unique,critical,passed,0,Rule passed
run_0123,order_amount_nonnegative,critical,passed,0,Rule passed
run_0123,order_status_accepted,warning,passed,0,Rule passed
run_0123,orders_customer_fk,critical,passed,0,Rule passed
run_0123,source_freshness,warning,passed,0,Rule passed
